timestamp,value,metric
2025-06-19 22:32:20,0.004,min(server_latency)
2025-06-19 22:32:21,0.002,min(server_latency)
2025-06-19 22:32:22,0.002,min(server_latency)
2025-06-19 22:32:23,0.003,min(server_latency)
2025-06-19 22:32:24,0.002,min(server_latency)
2025-06-19 22:32:25,0.004,min(server_latency)
2025-06-19 22:32:26,0.002,min(server_latency)
2025-06-19 22:32:27,0.004,min(server_latency)
2025-06-19 22:32:28,0.005,min(server_latency)
2025-06-19 22:32:29,0.004,min(server_latency)
2025-06-19 22:32:30,0.002,min(server_latency)
2025-06-19 22:32:31,0.003,min(server_latency)
2025-06-19 22:32:32,0.002,min(server_latency)
2025-06-19 22:32:33,0.002,min(server_latency)
2025-06-19 22:32:34,0.004,min(server_latency)
2025-06-19 22:32:35,0.002,min(server_latency)
2025-06-19 22:32:36,0.004,min(server_latency)
2025-06-19 22:32:37,0.005,min(server_latency)
2025-06-19 22:32:38,0.005,min(server_latency)
2025-06-19 22:32:39,0.002,min(server_latency)
2025-06-19 22:32:40,0.005,min(server_latency)
2025-06-19 22:32:41,0.005,min(server_latency)
2025-06-19 22:32:42,0.005,min(server_latency)
2025-06-19 22:32:43,0.004,min(server_latency)
2025-06-19 22:32:44,0.006,min(server_latency)
2025-06-19 22:32:45,0.004,min(server_latency)
2025-06-19 22:32:46,0.002,min(server_latency)
2025-06-19 22:32:47,0.006,min(server_latency)
2025-06-19 22:32:48,0.003,min(server_latency)
2025-06-19 22:32:49,0.003,min(server_latency)
2025-06-19 22:32:50,0.004,min(server_latency)
2025-06-19 22:32:51,0.005,min(server_latency)
2025-06-19 22:32:52,0.002,min(server_latency)
2025-06-19 22:32:53,0.005,min(server_latency)
2025-06-19 22:32:54,0.002,min(server_latency)
2025-06-19 22:32:55,0.005,min(server_latency)
2025-06-19 22:32:56,0.004,min(server_latency)
2025-06-19 22:32:57,0.005,min(server_latency)
2025-06-19 22:32:58,0.006,min(server_latency)
2025-06-19 22:32:59,0.008,min(server_latency)
2025-06-19 22:33:00,0.004,min(server_latency)
2025-06-19 22:33:01,0.007,min(server_latency)
2025-06-19 22:33:02,0.005,min(server_latency)
2025-06-19 22:33:03,0.005,min(server_latency)
2025-06-19 22:33:04,0.004,min(server_latency)
2025-06-19 22:33:05,0.004,min(server_latency)
2025-06-19 22:33:06,0.005,min(server_latency)
2025-06-19 22:33:07,0.006,min(server_latency)
2025-06-19 22:33:08,0.007,min(server_latency)
2025-06-19 22:33:09,0.014,min(server_latency)
2025-06-19 22:33:10,0.006,min(server_latency)
2025-06-19 22:33:11,0.007,min(server_latency)
2025-06-19 22:33:12,0.006,min(server_latency)
2025-06-19 22:33:13,0.006,min(server_latency)
2025-06-19 22:33:14,0.008,min(server_latency)
2025-06-19 22:33:15,0.008,min(server_latency)
2025-06-19 22:33:16,0.006,min(server_latency)
2025-06-19 22:33:17,0.006,min(server_latency)
2025-06-19 22:33:18,0.003,min(server_latency)
2025-06-19 22:33:19,0.003,min(server_latency)
2025-06-19 22:33:20,0.005,min(server_latency)
2025-06-19 22:33:21,0.007,min(server_latency)
2025-06-19 22:33:22,0.006,min(server_latency)
2025-06-19 22:33:23,0.006,min(server_latency)
2025-06-19 22:33:24,0.005,min(server_latency)
2025-06-19 22:33:25,0.007,min(server_latency)
2025-06-19 22:33:26,0.005,min(server_latency)
2025-06-19 22:33:27,0.017,min(server_latency)
2025-06-19 22:33:28,0.018,min(server_latency)
2025-06-19 22:33:29,0.002,min(server_latency)
2025-06-19 22:33:30,0.006,min(server_latency)
2025-06-19 22:33:31,0.006,min(server_latency)
2025-06-19 22:33:32,0.004,min(server_latency)
2025-06-19 22:33:33,0.005,min(server_latency)
2025-06-19 22:33:34,0.004,min(server_latency)
2025-06-19 22:33:35,0.002,min(server_latency)
2025-06-19 22:33:36,0.005,min(server_latency)
2025-06-19 22:33:37,0.005,min(server_latency)
2025-06-19 22:33:38,0.005,min(server_latency)
2025-06-19 22:33:39,0.004,min(server_latency)
2025-06-19 22:33:40,0.007,min(server_latency)
2025-06-19 22:33:41,0.005,min(server_latency)
2025-06-19 22:33:42,0.004,min(server_latency)
2025-06-19 22:33:43,0.003,min(server_latency)
2025-06-19 22:33:44,0.002,min(server_latency)
2025-06-19 22:33:45,0.018,min(server_latency)
2025-06-19 22:33:46,0.006,min(server_latency)
2025-06-19 22:33:47,0.005,min(server_latency)
2025-06-19 22:33:48,0.006,min(server_latency)
2025-06-19 22:33:49,0.005,min(server_latency)
2025-06-19 22:33:50,0.003,min(server_latency)
2025-06-19 22:33:51,0.002,min(server_latency)
2025-06-19 22:33:52,0.004,min(server_latency)
2025-06-19 22:33:53,0.005,min(server_latency)
2025-06-19 22:33:54,0.004,min(server_latency)
2025-06-19 22:33:55,0.004,min(server_latency)
2025-06-19 22:33:56,0.004,min(server_latency)
2025-06-19 22:33:57,0.005,min(server_latency)
2025-06-19 22:33:58,0.005,min(server_latency)
2025-06-19 22:33:59,0.004,min(server_latency)
2025-06-19 22:34:00,0.005,min(server_latency)
2025-06-19 22:34:01,0.005,min(server_latency)
2025-06-19 22:34:02,0.003,min(server_latency)
2025-06-19 22:34:03,0.003,min(server_latency)
2025-06-19 22:34:04,0.004,min(server_latency)
2025-06-19 22:34:05,0.002,min(server_latency)
2025-06-19 22:34:06,0.004,min(server_latency)
2025-06-19 22:34:07,0.004,min(server_latency)
2025-06-19 22:34:08,0.002,min(server_latency)
2025-06-19 22:34:09,0.004,min(server_latency)
2025-06-19 22:34:10,0.005,min(server_latency)
2025-06-19 22:34:11,0.004,min(server_latency)
2025-06-19 22:34:12,0.008,min(server_latency)
2025-06-19 22:34:13,0.001,min(server_latency)
2025-06-19 22:34:14,0.002,min(server_latency)
2025-06-19 22:34:15,0.004,min(server_latency)
2025-06-19 22:34:16,0.004,min(server_latency)
2025-06-19 22:34:17,0.004,min(server_latency)
2025-06-19 22:34:18,0.004,min(server_latency)
2025-06-19 22:34:19,0.004,min(server_latency)
2025-06-19 22:34:20,0.006,min(server_latency)
2025-06-19 22:34:21,0.001,min(server_latency)
2025-06-19 22:34:22,0.005,min(server_latency)
2025-06-19 22:34:23,0.003,min(server_latency)
2025-06-19 22:34:24,0.004,min(server_latency)
2025-06-19 22:34:25,0.002,min(server_latency)
2025-06-19 22:34:26,0.004,min(server_latency)
2025-06-19 22:34:27,0.003,min(server_latency)
2025-06-19 22:34:28,0.002,min(server_latency)
2025-06-19 22:34:29,0.003,min(server_latency)
2025-06-19 22:34:30,0.002,min(server_latency)
2025-06-19 22:34:31,0.003,min(server_latency)
2025-06-19 22:34:32,0.006,min(server_latency)
2025-06-19 22:34:33,0.002,min(server_latency)
2025-06-19 22:34:34,0.002,min(server_latency)
2025-06-19 22:34:35,0.002,min(server_latency)
2025-06-19 22:34:36,0.002,min(server_latency)
2025-06-19 22:34:37,0.003,min(server_latency)
2025-06-19 22:34:38,0.003,min(server_latency)
2025-06-19 22:34:39,0.013,min(server_latency)
2025-06-19 22:34:40,0.003,min(server_latency)
2025-06-19 22:34:41,0.003,min(server_latency)
2025-06-19 22:34:42,0.003,min(server_latency)
2025-06-19 22:34:43,0.003,min(server_latency)
2025-06-19 22:34:44,0.002,min(server_latency)
2025-06-19 22:34:45,0.003,min(server_latency)
2025-06-19 22:34:46,0.002,min(server_latency)
2025-06-19 22:34:47,0.002,min(server_latency)
2025-06-19 22:34:48,0.002,min(server_latency)
2025-06-19 22:34:49,0.002,min(server_latency)
2025-06-19 22:34:50,0.002,min(server_latency)
2025-06-19 22:34:51,0.002,min(server_latency)
2025-06-19 22:34:52,0.002,min(server_latency)
2025-06-19 22:34:53,0.002,min(server_latency)
2025-06-19 22:34:54,0.002,min(server_latency)
2025-06-19 22:34:55,0.002,min(server_latency)
2025-06-19 22:34:56,0.002,min(server_latency)
2025-06-19 22:34:57,0.003,min(server_latency)
2025-06-19 22:34:58,0.002,min(server_latency)
2025-06-19 22:34:59,0.002,min(server_latency)
2025-06-19 22:35:00,0.002,min(server_latency)
2025-06-19 22:35:01,0.002,min(server_latency)
2025-06-19 22:35:02,0.002,min(server_latency)
2025-06-19 22:35:03,0.002,min(server_latency)
2025-06-19 22:35:04,0.002,min(server_latency)
2025-06-19 22:35:05,0.002,min(server_latency)
2025-06-19 22:35:06,0.002,min(server_latency)
2025-06-19 22:35:07,0.002,min(server_latency)
2025-06-19 22:35:08,0.002,min(server_latency)
2025-06-19 22:35:09,0.002,min(server_latency)
2025-06-19 22:35:10,0.002,min(server_latency)
2025-06-19 22:35:11,0.002,min(server_latency)
2025-06-19 22:35:12,0.002,min(server_latency)
2025-06-19 22:35:13,0.001,min(server_latency)
2025-06-19 22:35:14,0.002,min(server_latency)
2025-06-19 22:35:15,0.002,min(server_latency)
2025-06-19 22:35:16,0.002,min(server_latency)
2025-06-19 22:35:17,0.002,min(server_latency)
2025-06-19 22:35:18,0.002,min(server_latency)
2025-06-19 22:35:19,0.002,min(server_latency)
2025-06-19 22:35:20,0.001,min(server_latency)
2025-06-19 22:35:21,0.002,min(server_latency)
2025-06-19 22:35:22,0.002,min(server_latency)
2025-06-19 22:35:23,0.002,min(server_latency)
2025-06-19 22:35:24,0.003,min(server_latency)
2025-06-19 22:35:25,0.002,min(server_latency)
2025-06-19 22:35:26,0.002,min(server_latency)
2025-06-19 22:35:27,0.002,min(server_latency)
2025-06-19 22:35:28,0.002,min(server_latency)
2025-06-19 22:35:29,0.002,min(server_latency)
2025-06-19 22:35:30,0.002,min(server_latency)
2025-06-19 22:35:31,0.003,min(server_latency)
2025-06-19 22:35:32,0.002,min(server_latency)
2025-06-19 22:35:33,0.002,min(server_latency)
2025-06-19 22:35:34,0.002,min(server_latency)
2025-06-19 22:35:35,0.002,min(server_latency)
2025-06-19 22:35:36,0.003,min(server_latency)
2025-06-19 22:35:37,0.002,min(server_latency)
2025-06-19 22:35:38,0.002,min(server_latency)
2025-06-19 22:35:39,0.002,min(server_latency)
2025-06-19 22:35:40,0.002,min(server_latency)
2025-06-19 22:35:41,0.002,min(server_latency)
2025-06-19 22:35:42,0.091,min(server_latency)
2025-06-19 22:35:43,0.002,min(server_latency)
2025-06-19 22:35:44,0.002,min(server_latency)
2025-06-19 22:35:45,0.003,min(server_latency)
2025-06-19 22:35:46,0.002,min(server_latency)
2025-06-19 22:35:47,0.002,min(server_latency)
2025-06-19 22:35:48,0.002,min(server_latency)
2025-06-19 22:35:49,0.01,min(server_latency)
2025-06-19 22:35:50,0.001,min(server_latency)
2025-06-19 22:35:51,0.002,min(server_latency)
2025-06-19 22:35:52,0.002,min(server_latency)
2025-06-19 22:35:53,0.002,min(server_latency)
2025-06-19 22:35:54,0.002,min(server_latency)
2025-06-19 22:35:55,0.002,min(server_latency)
2025-06-19 22:35:56,0.002,min(server_latency)
2025-06-19 22:35:57,0.002,min(server_latency)
2025-06-19 22:35:58,0.002,min(server_latency)
2025-06-19 22:35:59,0.002,min(server_latency)
2025-06-19 22:36:00,0.002,min(server_latency)
2025-06-19 22:36:01,0.001,min(server_latency)
2025-06-19 22:36:02,0.002,min(server_latency)
2025-06-19 22:36:03,0.002,min(server_latency)
2025-06-19 22:36:04,0.002,min(server_latency)
2025-06-19 22:36:05,0.002,min(server_latency)
2025-06-19 22:36:06,0.002,min(server_latency)
2025-06-19 22:36:07,0.002,min(server_latency)
2025-06-19 22:36:08,0.002,min(server_latency)
2025-06-19 22:36:09,0.002,min(server_latency)
2025-06-19 22:36:10,0.002,min(server_latency)
2025-06-19 22:36:11,0.002,min(server_latency)
2025-06-19 22:36:12,0.002,min(server_latency)
2025-06-19 22:36:13,0.002,min(server_latency)
2025-06-19 22:36:14,0.002,min(server_latency)
2025-06-19 22:36:15,0.004,min(server_latency)
2025-06-19 22:36:16,0.002,min(server_latency)
2025-06-19 22:36:17,0.002,min(server_latency)
2025-06-19 22:36:18,0.001,min(server_latency)
2025-06-19 22:36:19,0.004,min(server_latency)
2025-06-19 22:36:20,0.005,min(server_latency)
2025-06-19 22:36:21,0.005,min(server_latency)
2025-06-19 22:36:22,0.005,min(server_latency)
2025-06-19 22:36:23,0.003,min(server_latency)
2025-06-19 22:36:24,0.005,min(server_latency)
2025-06-19 22:36:25,0.004,min(server_latency)
2025-06-19 22:36:26,0.006,min(server_latency)
2025-06-19 22:36:27,0.005,min(server_latency)
2025-06-19 22:36:28,0.002,min(server_latency)
2025-06-19 22:36:29,0.002,min(server_latency)
2025-06-19 22:36:30,0.004,min(server_latency)
2025-06-19 22:36:31,0.003,min(server_latency)
2025-06-19 22:36:32,0.002,min(server_latency)
2025-06-19 22:36:33,0.006,min(server_latency)
2025-06-19 22:36:34,0.005,min(server_latency)
2025-06-19 22:36:35,0.002,min(server_latency)
2025-06-19 22:36:36,0.004,min(server_latency)
2025-06-19 22:36:37,0.006,min(server_latency)
2025-06-19 22:36:38,0.002,min(server_latency)
2025-06-19 22:36:39,0.002,min(server_latency)
2025-06-19 22:36:40,0.004,min(server_latency)
2025-06-19 22:36:41,0.005,min(server_latency)
2025-06-19 22:36:42,0.002,min(server_latency)
2025-06-19 22:36:43,0.004,min(server_latency)
2025-06-19 22:36:44,0.002,min(server_latency)
2025-06-19 22:36:45,0.006,min(server_latency)
2025-06-19 22:36:46,0.006,min(server_latency)
2025-06-19 22:36:47,0.002,min(server_latency)
2025-06-19 22:36:48,0.013,min(server_latency)
2025-06-19 22:36:49,0.004,min(server_latency)
2025-06-19 22:36:50,0.004,min(server_latency)
2025-06-19 22:36:51,0.002,min(server_latency)
2025-06-19 22:36:52,0.005,min(server_latency)
2025-06-19 22:36:53,0.004,min(server_latency)
2025-06-19 22:36:54,0.002,min(server_latency)
2025-06-19 22:36:55,0.002,min(server_latency)
2025-06-19 22:36:56,0.005,min(server_latency)
2025-06-19 22:36:57,0.005,min(server_latency)
2025-06-19 22:36:58,0.001,min(server_latency)
2025-06-19 22:36:59,0.005,min(server_latency)
2025-06-19 22:37:00,0.002,min(server_latency)
2025-06-19 22:37:01,0.002,min(server_latency)
2025-06-19 22:37:02,0.007,min(server_latency)
2025-06-19 22:37:03,0.004,min(server_latency)
2025-06-19 22:37:04,0.002,min(server_latency)
2025-06-19 22:37:05,0.005,min(server_latency)
2025-06-19 22:37:06,0.002,min(server_latency)
2025-06-19 22:37:07,0.005,min(server_latency)
2025-06-19 22:37:08,0.003,min(server_latency)
2025-06-19 22:37:09,0.009,min(server_latency)
2025-06-19 22:37:10,0.003,min(server_latency)
2025-06-19 22:37:11,0.003,min(server_latency)
2025-06-19 22:37:12,0.004,min(server_latency)
2025-06-19 22:37:13,0.002,min(server_latency)
2025-06-19 22:37:14,0.003,min(server_latency)
2025-06-19 22:37:15,0.002,min(server_latency)
2025-06-19 22:37:16,0.006,min(server_latency)
2025-06-19 22:37:17,0.004,min(server_latency)
2025-06-19 22:37:18,0.005,min(server_latency)
2025-06-19 22:37:19,0.006,min(server_latency)
2025-06-19 22:37:20,0.005,min(server_latency)
2025-06-19 22:37:21,0.004,min(server_latency)
2025-06-19 22:37:22,0.004,min(server_latency)
2025-06-19 22:37:23,0.002,min(server_latency)
2025-06-19 22:37:24,0.002,min(server_latency)
2025-06-19 22:37:25,0.005,min(server_latency)
2025-06-19 22:37:26,0.004,min(server_latency)
2025-06-19 22:37:27,0.004,min(server_latency)
2025-06-19 22:37:28,0.002,min(server_latency)
2025-06-19 22:37:29,0.002,min(server_latency)
2025-06-19 22:37:30,0.002,min(server_latency)
2025-06-19 22:37:31,0.004,min(server_latency)
2025-06-19 22:37:32,0.004,min(server_latency)
2025-06-19 22:37:33,0.003,min(server_latency)
2025-06-19 22:37:34,0.004,min(server_latency)
2025-06-19 22:37:35,0.002,min(server_latency)
2025-06-19 22:37:36,0.004,min(server_latency)
2025-06-19 22:37:37,0.002,min(server_latency)
2025-06-19 22:37:38,0.005,min(server_latency)
2025-06-19 22:37:39,0.004,min(server_latency)
2025-06-19 22:37:40,0.004,min(server_latency)
2025-06-19 22:37:41,0.004,min(server_latency)
2025-06-19 22:37:42,0.004,min(server_latency)
2025-06-19 22:37:43,0.005,min(server_latency)
2025-06-19 22:37:44,0.002,min(server_latency)
2025-06-19 22:37:45,0.002,min(server_latency)
2025-06-19 22:37:46,0.004,min(server_latency)
2025-06-19 22:37:47,0.002,min(server_latency)
2025-06-19 22:37:48,0.002,min(server_latency)
2025-06-19 22:37:49,0.002,min(server_latency)
2025-06-19 22:37:50,0.004,min(server_latency)
2025-06-19 22:37:51,0.002,min(server_latency)
2025-06-19 22:37:52,0.002,min(server_latency)
2025-06-19 22:37:53,0.002,min(server_latency)
2025-06-19 22:37:54,0.004,min(server_latency)
2025-06-19 22:37:55,0.004,min(server_latency)
2025-06-19 22:37:56,0.002,min(server_latency)
2025-06-19 22:37:57,0.004,min(server_latency)
2025-06-19 22:37:58,0.004,min(server_latency)
2025-06-19 22:37:59,0.004,min(server_latency)
2025-06-19 22:38:00,0.002,min(server_latency)
2025-06-19 22:38:01,0.004,min(server_latency)
2025-06-19 22:38:02,0.002,min(server_latency)
2025-06-19 22:38:03,0.003,min(server_latency)
2025-06-19 22:38:04,0.002,min(server_latency)
2025-06-19 22:38:05,0.008,min(server_latency)
2025-06-19 22:38:06,0.002,min(server_latency)
2025-06-19 22:38:07,0.002,min(server_latency)
2025-06-19 22:38:08,0.003,min(server_latency)
2025-06-19 22:38:09,0.003,min(server_latency)
2025-06-19 22:38:10,0.003,min(server_latency)
2025-06-19 22:38:11,0.003,min(server_latency)
2025-06-19 22:38:12,0.007,min(server_latency)
2025-06-19 22:38:13,0.004,min(server_latency)
2025-06-19 22:38:14,0.005,min(server_latency)
2025-06-19 22:38:15,0.006,min(server_latency)
2025-06-19 22:38:16,0.003,min(server_latency)
2025-06-19 22:38:17,0.004,min(server_latency)
2025-06-19 22:38:18,0.004,min(server_latency)
2025-06-19 22:38:19,0.006,min(server_latency)
2025-06-19 22:38:20,0.022,min(server_latency)
2025-06-19 22:38:21,0.006,min(server_latency)
2025-06-19 22:38:22,0.004,min(server_latency)
2025-06-19 22:38:23,0.004,min(server_latency)
2025-06-19 22:38:24,0.002,min(server_latency)
2025-06-19 22:38:25,0.005,min(server_latency)
2025-06-19 22:38:26,0.006,min(server_latency)
2025-06-19 22:38:27,0.004,min(server_latency)
2025-06-19 22:38:28,0.006,min(server_latency)
2025-06-19 22:38:29,0.005,min(server_latency)
2025-06-19 22:38:30,0.005,min(server_latency)
2025-06-19 22:38:31,0.007,min(server_latency)
2025-06-19 22:38:32,0.006,min(server_latency)
2025-06-19 22:38:33,0.006,min(server_latency)
2025-06-19 22:38:34,0.005,min(server_latency)
2025-06-19 22:38:35,0.004,min(server_latency)
2025-06-19 22:38:36,0.004,min(server_latency)
2025-06-19 22:38:37,0.005,min(server_latency)
2025-06-19 22:38:38,0.006,min(server_latency)
2025-06-19 22:38:39,0.005,min(server_latency)
2025-06-19 22:38:40,0.006,min(server_latency)
2025-06-19 22:38:41,0.004,min(server_latency)
2025-06-19 22:38:42,0.004,min(server_latency)
2025-06-19 22:38:43,0.002,min(server_latency)
2025-06-19 22:38:44,0.002,min(server_latency)
2025-06-19 22:38:45,0.004,min(server_latency)
2025-06-19 22:38:46,0.005,min(server_latency)
2025-06-19 22:38:47,0.008,min(server_latency)
2025-06-19 22:38:48,0.005,min(server_latency)
2025-06-19 22:38:49,0.002,min(server_latency)
2025-06-19 22:38:50,0.006,min(server_latency)
2025-06-19 22:38:51,0.004,min(server_latency)
2025-06-19 22:38:52,0.004,min(server_latency)
2025-06-19 22:38:53,0.003,min(server_latency)
2025-06-19 22:38:54,0.002,min(server_latency)
2025-06-19 22:38:55,0.004,min(server_latency)
2025-06-19 22:38:56,0.004,min(server_latency)
2025-06-19 22:38:57,0.005,min(server_latency)
2025-06-19 22:38:58,0.002,min(server_latency)
2025-06-19 22:38:59,0.002,min(server_latency)
2025-06-19 22:39:00,0.004,min(server_latency)
2025-06-19 22:39:01,0.004,min(server_latency)
2025-06-19 22:39:02,0.003,min(server_latency)
2025-06-19 22:39:03,0.004,min(server_latency)
2025-06-19 22:39:04,0.004,min(server_latency)
2025-06-19 22:39:05,0.007,min(server_latency)
2025-06-19 22:39:06,0.004,min(server_latency)
2025-06-19 22:39:07,0.007,min(server_latency)
2025-06-19 22:39:08,0.003,min(server_latency)
2025-06-19 22:39:09,0.006,min(server_latency)
2025-06-19 22:39:10,0.003,min(server_latency)
2025-06-19 22:39:11,0.002,min(server_latency)
2025-06-19 22:39:12,0.002,min(server_latency)
2025-06-19 22:39:13,0.002,min(server_latency)
2025-06-19 22:39:14,0.006,min(server_latency)
2025-06-19 22:39:15,0.003,min(server_latency)
2025-06-19 22:39:16,0.005,min(server_latency)
2025-06-19 22:39:17,0.005,min(server_latency)
2025-06-19 22:39:18,0.004,min(server_latency)
2025-06-19 22:39:19,0.005,min(server_latency)
2025-06-19 22:39:20,0.005,min(server_latency)
2025-06-19 22:39:21,0.004,min(server_latency)
2025-06-19 22:39:22,0.005,min(server_latency)
2025-06-19 22:39:23,0.002,min(server_latency)
2025-06-19 22:39:24,0.006,min(server_latency)
2025-06-19 22:39:25,0.004,min(server_latency)
2025-06-19 22:39:26,0.004,min(server_latency)
2025-06-19 22:39:27,0.003,min(server_latency)
2025-06-19 22:39:28,0.004,min(server_latency)
2025-06-19 22:39:29,0.003,min(server_latency)
2025-06-19 22:39:30,0.006,min(server_latency)
2025-06-19 22:39:31,0.005,min(server_latency)
2025-06-19 22:39:32,0.005,min(server_latency)
2025-06-19 22:39:33,0.005,min(server_latency)
2025-06-19 22:39:34,0.004,min(server_latency)
2025-06-19 22:39:35,0.004,min(server_latency)
2025-06-19 22:39:36,0.004,min(server_latency)
2025-06-19 22:39:37,0.006,min(server_latency)
2025-06-19 22:39:38,0.004,min(server_latency)
2025-06-19 22:39:39,0.006,min(server_latency)
2025-06-19 22:39:40,0.004,min(server_latency)
2025-06-19 22:39:41,0.004,min(server_latency)
2025-06-19 22:39:42,0.004,min(server_latency)
2025-06-19 22:39:43,0.004,min(server_latency)
2025-06-19 22:39:44,0.013,min(server_latency)
2025-06-19 22:39:45,0.005,min(server_latency)
2025-06-19 22:39:46,0.004,min(server_latency)
2025-06-19 22:39:47,0.005,min(server_latency)
2025-06-19 22:39:48,0.003,min(server_latency)
2025-06-19 22:39:49,0.003,min(server_latency)
2025-06-19 22:39:50,0.004,min(server_latency)
2025-06-19 22:39:51,0.002,min(server_latency)
2025-06-19 22:39:52,0.004,min(server_latency)
2025-06-19 22:39:53,0.004,min(server_latency)
2025-06-19 22:39:54,0.002,min(server_latency)
2025-06-19 22:39:55,0.002,min(server_latency)
2025-06-19 22:39:56,0.003,min(server_latency)
2025-06-19 22:39:57,0.003,min(server_latency)
2025-06-19 22:39:58,0.002,min(server_latency)
2025-06-19 22:39:59,0.004,min(server_latency)
2025-06-19 22:40:00,0.005,min(server_latency)
2025-06-19 22:40:01,0.005,min(server_latency)
2025-06-19 22:40:02,0.007,min(server_latency)
2025-06-19 22:40:03,0.004,min(server_latency)
2025-06-19 22:40:04,0.006,min(server_latency)
2025-06-19 22:40:05,0.005,min(server_latency)
2025-06-19 22:40:06,0.005,min(server_latency)
2025-06-19 22:40:07,0.005,min(server_latency)
2025-06-19 22:40:08,0.004,min(server_latency)
2025-06-19 22:40:09,0.004,min(server_latency)
2025-06-19 22:40:10,0.005,min(server_latency)
2025-06-19 22:40:11,0.006,min(server_latency)
2025-06-19 22:40:12,0.008,min(server_latency)
2025-06-19 22:40:13,0.003,min(server_latency)
2025-06-19 22:40:14,0.002,min(server_latency)
2025-06-19 22:40:15,0.002,min(server_latency)
2025-06-19 22:40:16,0.002,min(server_latency)
2025-06-19 22:40:17,0.008,min(server_latency)
2025-06-19 22:40:18,0.005,min(server_latency)
2025-06-19 22:40:19,0.006,min(server_latency)
2025-06-19 22:40:20,0.004,min(server_latency)
2025-06-19 22:40:21,0.006,min(server_latency)
2025-06-19 22:40:22,0.003,min(server_latency)
2025-06-19 22:40:23,0.002,min(server_latency)
2025-06-19 22:40:24,0.002,min(server_latency)
2025-06-19 22:40:25,0.005,min(server_latency)
2025-06-19 22:40:26,0.004,min(server_latency)
2025-06-19 22:40:27,0.004,min(server_latency)
2025-06-19 22:40:28,0.007,min(server_latency)
2025-06-19 22:40:29,0.005,min(server_latency)
2025-06-19 22:40:30,0.005,min(server_latency)
2025-06-19 22:40:31,0.004,min(server_latency)
2025-06-19 22:40:32,0.004,min(server_latency)
2025-06-19 22:40:33,0.004,min(server_latency)
2025-06-19 22:40:34,0.003,min(server_latency)
2025-06-19 22:40:35,0.004,min(server_latency)
2025-06-19 22:40:36,0.002,min(server_latency)
2025-06-19 22:40:37,0.004,min(server_latency)
2025-06-19 22:40:38,0.004,min(server_latency)
2025-06-19 22:40:39,0.004,min(server_latency)
2025-06-19 22:40:40,0.004,min(server_latency)
2025-06-19 22:40:41,0.002,min(server_latency)
2025-06-19 22:40:42,0.002,min(server_latency)
2025-06-19 22:40:43,0.004,min(server_latency)
2025-06-19 22:40:44,0.002,min(server_latency)
2025-06-19 22:40:45,0.003,min(server_latency)
2025-06-19 22:40:46,0.003,min(server_latency)
2025-06-19 22:40:47,0.003,min(server_latency)
2025-06-19 22:40:48,0.002,min(server_latency)
2025-06-19 22:40:49,0.002,min(server_latency)
2025-06-19 22:40:50,0.002,min(server_latency)
2025-06-19 22:40:51,0.002,min(server_latency)
2025-06-19 22:40:52,0.004,min(server_latency)
2025-06-19 22:40:53,0.003,min(server_latency)
2025-06-19 22:40:54,0.003,min(server_latency)
2025-06-19 22:40:55,0.002,min(server_latency)
2025-06-19 22:40:56,0.002,min(server_latency)
2025-06-19 22:40:57,0.002,min(server_latency)
2025-06-19 22:40:58,0.004,min(server_latency)
2025-06-19 22:40:59,0.004,min(server_latency)
2025-06-19 22:41:00,0.005,min(server_latency)
2025-06-19 22:41:01,0.003,min(server_latency)
2025-06-19 22:41:02,0.004,min(server_latency)
2025-06-19 22:41:03,0.002,min(server_latency)
2025-06-19 22:41:04,0.005,min(server_latency)
2025-06-19 22:41:05,0.004,min(server_latency)
2025-06-19 22:41:06,0.004,min(server_latency)
2025-06-19 22:41:07,0.002,min(server_latency)
2025-06-19 22:41:08,0.003,min(server_latency)
2025-06-19 22:41:09,0.002,min(server_latency)
2025-06-19 22:41:10,0.004,min(server_latency)
2025-06-19 22:41:11,0.018,min(server_latency)
2025-06-19 22:41:12,0.003,min(server_latency)
2025-06-19 22:41:13,0.005,min(server_latency)
2025-06-19 22:41:14,0.004,min(server_latency)
2025-06-19 22:41:15,0.002,min(server_latency)
2025-06-19 22:41:16,0.003,min(server_latency)
2025-06-19 22:41:17,0.003,min(server_latency)
2025-06-19 22:41:18,0.005,min(server_latency)
2025-06-19 22:41:19,0.003,min(server_latency)
2025-06-19 22:41:20,0.006,min(server_latency)
2025-06-19 22:41:21,0.004,min(server_latency)
2025-06-19 22:41:22,0.005,min(server_latency)
2025-06-19 22:41:23,0.003,min(server_latency)
2025-06-19 22:41:24,0.005,min(server_latency)
2025-06-19 22:41:25,0.005,min(server_latency)
2025-06-19 22:41:26,0.006,min(server_latency)
2025-06-19 22:41:27,0.006,min(server_latency)
2025-06-19 22:41:28,0.004,min(server_latency)
2025-06-19 22:41:29,0.005,min(server_latency)
2025-06-19 22:41:30,0.004,min(server_latency)
2025-06-19 22:41:31,0.006,min(server_latency)
2025-06-19 22:41:32,0.006,min(server_latency)
2025-06-19 22:41:33,0.004,min(server_latency)
2025-06-19 22:41:34,0.006,min(server_latency)
2025-06-19 22:41:35,0.002,min(server_latency)
2025-06-19 22:41:36,0.005,min(server_latency)
2025-06-19 22:41:37,0.006,min(server_latency)
2025-06-19 22:41:38,0.002,min(server_latency)
